date,room_number,room_type,capacity,bed_count,bed_size,price,discount_rate,stay_status,bar_rate,currency,season,day_of_week,demand_level,event_flag,min_los,rate_plan,channel,market_segment,booking_lead_time_days,simulated_target_occupancy_pct
2026-03-08,313,Standard Two Queen,4,2,Two Queen,279.00,0.02,occupied,279.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,67,63.2
2026-03-08,314,Standard Two Queen,4,2,Two Queen,279.00,0.02,occupied,279.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,19,63.2
2026-03-08,315,Standard Two Queen,4,2,Two Queen,279.00,0.02,occupied,279.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,64,63.2
2026-03-08,316,Standard Two Queen,4,2,Two Queen,259.00,0.08,vacant,279.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,317,Standard Two Queen,4,2,Two Queen,259.00,0.07,occupied,279.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,5,63.2
2026-03-08,318,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,319,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,401,Ocean View King,2,1,King,309.00,0.10,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,402,Ocean View King,2,1,King,319.00,0.08,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,403,Ocean View King,2,1,King,309.00,0.10,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,404,Ocean View King,2,1,King,319.00,0.08,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,25,63.2
2026-03-08,405,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,10,63.2
2026-03-08,406,Ocean View King,2,1,King,319.00,0.07,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,69,63.2
2026-03-08,407,Ocean View King,2,1,King,319.00,0.08,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,101,63.2
2026-03-08,408,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,409,Ocean View King,2,1,King,319.00,0.08,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,410,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,411,Ocean View King,2,1,King,309.00,0.10,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,412,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,4,63.2
2026-03-08,413,Ocean View King,2,1,King,319.00,0.08,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,32,63.2
2026-03-08,414,Ocean View King,2,1,King,319.00,0.07,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,75,63.2
2026-03-08,415,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,63,63.2
2026-03-08,416,Ocean View King,2,1,King,309.00,0.10,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,417,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,20,63.2
2026-03-08,418,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,419,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,501,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,72,63.2
2026-03-08,502,Ocean View King,2,1,King,289.00,0.15,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,159,63.2
2026-03-08,503,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,67,63.2
2026-03-08,504,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,505,Ocean View King,2,1,King,319.00,0.07,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,54,63.2
2026-03-08,506,Ocean View King,2,1,King,319.00,0.08,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,507,Ocean View King,2,1,King,329.00,0.05,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,508,Ocean View King,2,1,King,319.00,0.08,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,509,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,64,63.2
2026-03-08,510,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,28,63.2
2026-03-08,511,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,1,63.2
2026-03-08,512,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,40,63.2
2026-03-08,513,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,74,63.2
2026-03-08,514,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,34,63.2
2026-03-08,515,Ocean View King,2,1,King,319.00,0.08,vacant,339.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,516,Ocean View King,2,1,King,309.00,0.10,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,6,63.2
2026-03-08,517,Ocean View King,2,1,King,339.00,0.02,occupied,339.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,28,63.2
2026-03-08,518,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,43,63.2
2026-03-08,601,Ocean View Two Queen,4,2,Two Queen,339.00,0.08,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,26,63.2
2026-03-08,602,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,75,63.2
2026-03-08,603,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,604,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,605,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,28,63.2
2026-03-08,606,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,43,63.2
2026-03-08,607,Ocean View Two Queen,4,2,Two Queen,359.00,0.05,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,608,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,4,63.2
2026-03-08,609,Ocean View Two Queen,4,2,Two Queen,359.00,0.05,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,610,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,72,63.2
2026-03-08,611,Ocean View Two Queen,4,2,Two Queen,319.00,0.15,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,90,63.2
2026-03-08,612,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,57,63.2
2026-03-08,613,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,1,63.2
2026-03-08,614,Ocean View Two Queen,4,2,Two Queen,339.00,0.08,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,615,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,9,63.2
2026-03-08,616,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,38,63.2
2026-03-08,617,Ocean View Two Queen,4,2,Two Queen,359.00,0.05,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,618,Ocean View Two Queen,4,2,Two Queen,339.00,0.08,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,47,63.2
2026-03-08,701,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,70,63.2
2026-03-08,702,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,38,63.2
2026-03-08,703,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,64,63.2
2026-03-08,704,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,75,63.2
2026-03-08,705,Ocean View Two Queen,4,2,Two Queen,339.00,0.08,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,706,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,28,63.2
2026-03-08,707,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,62,63.2
2026-03-08,708,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,1,63.2
2026-03-08,709,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,11,63.2
2026-03-08,710,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,25,63.2
2026-03-08,711,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,18,63.2
2026-03-08,712,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,713,Ocean View Two Queen,4,2,Two Queen,359.00,0.05,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,714,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,715,Ocean View Two Queen,4,2,Two Queen,369.00,0.02,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,65,63.2
2026-03-08,716,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,64,63.2
2026-03-08,717,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,30,63.2
2026-03-08,718,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,47,63.2
2026-03-08,801,Ocean View Two Queen,4,2,Two Queen,349.00,0.07,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,50,63.2
2026-03-08,802,Ocean View Two Queen,4,2,Two Queen,319.00,0.15,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,62,63.2
2026-03-08,803,Ocean View Two Queen,4,2,Two Queen,339.00,0.10,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,7,63.2
2026-03-08,804,Ocean View Two Queen,4,2,Two Queen,319.00,0.15,occupied,369.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,187,63.2
2026-03-08,805,Ocean View Two Queen,4,2,Two Queen,339.00,0.08,vacant,369.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,806,Beachfront King,2,1,King,389.00,0.10,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,807,Beachfront King,2,1,King,389.00,0.10,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,29,63.2
2026-03-08,808,Beachfront King,2,1,King,399.00,0.08,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,809,Beachfront King,2,1,King,429.00,0.02,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,58,63.2
2026-03-08,810,Beachfront King,2,1,King,429.00,0.02,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,62,63.2
2026-03-08,811,Beachfront King,2,1,King,409.00,0.05,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,812,Beachfront King,2,1,King,399.00,0.08,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,813,Beachfront King,2,1,King,399.00,0.08,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,814,Beachfront King,2,1,King,389.00,0.10,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,12,63.2
2026-03-08,815,Beachfront King,2,1,King,369.00,0.15,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,218,63.2
2026-03-08,816,Beachfront King,2,1,King,389.00,0.10,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,44,63.2
2026-03-08,817,Beachfront King,2,1,King,389.00,0.10,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,818,Beachfront King,2,1,King,429.00,0.02,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,60,63.2
2026-03-08,901,Beachfront King,2,1,King,429.00,0.02,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,11,63.2
2026-03-08,902,Beachfront King,2,1,King,409.00,0.05,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,903,Beachfront King,2,1,King,389.00,0.10,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,5,63.2
2026-03-08,904,Beachfront King,2,1,King,409.00,0.05,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,905,Beachfront King,2,1,King,399.00,0.08,occupied,429.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,31,63.2
2026-03-08,906,Beachfront King,2,1,King,399.00,0.08,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,907,Beachfront King,2,1,King,409.00,0.05,vacant,429.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,908,Beachfront Two Queen,4,2,Two Queen,429.00,0.07,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,25,63.2
2026-03-08,909,Beachfront Two Queen,4,2,Two Queen,429.00,0.08,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,42,63.2
2026-03-08,910,Beachfront Two Queen,4,2,Two Queen,419.00,0.10,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,39,63.2
2026-03-08,911,Beachfront Two Queen,4,2,Two Queen,399.00,0.15,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,GROUP_CONTRACT,Group,Group,201,63.2
2026-03-08,912,Beachfront Two Queen,4,2,Two Queen,439.00,0.05,vacant,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,913,Beachfront Two Queen,4,2,Two Queen,439.00,0.05,vacant,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,914,Beachfront Two Queen,4,2,Two Queen,429.00,0.07,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,60,63.2
2026-03-08,915,Beachfront Two Queen,4,2,Two Queen,439.00,0.05,vacant,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,916,Beachfront Two Queen,4,2,Two Queen,459.00,0.02,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,16,63.2
2026-03-08,917,Beachfront Two Queen,4,2,Two Queen,459.00,0.02,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,38,63.2
2026-03-08,918,Beachfront Two Queen,4,2,Two Queen,429.00,0.07,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,2,63.2
2026-03-08,1001,Beachfront Two Queen,4,2,Two Queen,429.00,0.08,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,PACKAGE,Direct,Leisure Package,25,63.2
2026-03-08,1002,Beachfront Two Queen,4,2,Two Queen,439.00,0.05,vacant,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,1003,Beachfront Two Queen,4,2,Two Queen,459.00,0.02,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,20,63.2
2026-03-08,1004,Beachfront Two Queen,4,2,Two Queen,439.00,0.05,vacant,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,1005,Beachfront Two Queen,4,2,Two Queen,459.00,0.02,occupied,459.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,60,63.2
2026-03-08,1006,Premium Ocean View King,2,1,King,489.00,0.05,occupied,509.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,68,63.2
2026-03-08,1007,Premium Ocean View King,2,1,King,469.00,0.08,vacant,509.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,1008,Premium Ocean View King,2,1,King,509.00,0.00,occupied,509.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,57,63.2
2026-03-08,1009,Premium Ocean View King,2,1,King,489.00,0.05,vacant,509.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,1010,Premium Ocean View King,2,1,King,489.00,0.05,occupied,509.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,69,63.2
2026-03-08,1011,Premium Ocean View Two Queen,4,2,Two Queen,499.00,0.08,occupied,539.00,USD,Shoulder,Sunday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,47,63.2
2026-03-08,1012,Premium Ocean View Two Queen,4,2,Two Queen,519.00,0.05,vacant,539.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Available Inventory,,63.2
2026-03-08,1013,Premium Ocean View Two Queen,4,2,Two Queen,499.00,0.08,vacant,539.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-08,1014,Beachfront Suite,4,2,King + Queen Sleeper Sofa,709.00,0.05,occupied,739.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,26,63.2
2026-03-08,1015,Beachfront Suite,4,2,King + Queen Sleeper Sofa,739.00,0.00,occupied,739.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,44,63.2
2026-03-08,1016,Beachfront Suite,4,2,King + Queen Sleeper Sofa,669.00,0.10,vacant,739.00,USD,Shoulder,Sunday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,63.2
2026-03-08,1017,Beachfront Suite,4,2,King + Queen Sleeper Sofa,739.00,0.00,occupied,739.00,USD,Shoulder,Sunday,Medium,None,1,BAR,Direct,Leisure Transient,46,63.2
2026-03-08,1018,Beachfront Suite,4,2,King + Queen Sleeper Sofa,689.00,0.08,vacant,739.00,USD,Shoulder,Sunday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,63.2
2026-03-09,201,Standard King,2,1,King,199.00,0.13,occupied,229.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,50,46.8
2026-03-09,202,Standard King,2,1,King,209.00,0.10,vacant,229.00,USD,Shoulder,Monday,Low,None,1,BAR,Direct,Available Inventory,,46.8
2026-03-09,203,Standard King,2,1,King,209.00,0.10,vacant,229.00,USD,Shoulder,Monday,Low,None,1,BAR,Direct,Available Inventory,,46.8
2026-03-09,204,Standard King,2,1,King,219.00,0.08,occupied,229.00,USD,Shoulder,Monday,Low,None,1,DIRECT_MEMBER,Direct,Leisure Transient,55,46.8
2026-03-09,205,Standard King,2,1,King,199.00,0.16,vacant,229.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Available Inventory,,46.8
2026-03-09,206,Standard King,2,1,King,199.00,0.14,vacant,229.00,USD,Shoulder,Monday,Low,None,1,NEED_DATE_PROMO,Direct,Available Inventory,,46.8
2026-03-09,207,Standard King,2,1,King,189.00,0.18,occupied,229.00,USD,Shoulder,Monday,Low,None,1,GROUP_CONTRACT,Group,Group,82,46.8
2026-03-09,208,Standard King,2,1,King,199.00,0.13,occupied,229.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,57,46.8
2026-03-09,209,Standard King,2,1,King,219.00,0.08,occupied,229.00,USD,Shoulder,Monday,Low,None,1,DIRECT_MEMBER,Direct,Leisure Transient,37,46.8
2026-03-09,210,Standard King,2,1,King,209.00,0.10,vacant,229.00,USD,Shoulder,Monday,Low,None,1,BAR,Direct,Available Inventory,,46.8
2026-03-09,211,Standard King,2,1,King,199.00,0.13,occupied,229.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,43,46.8
2026-03-09,212,Standard King,2,1,King,199.00,0.16,vacant,229.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Available Inventory,,46.8
2026-03-09,213,Standard King,2,1,King,209.00,0.12,occupied,229.00,USD,Shoulder,Monday,Low,None,1,CORPORATE_NEGOTIATED,GDS,Corporate,48,46.8
2026-03-09,214,Standard King,2,1,King,199.00,0.14,vacant,229.00,USD,Shoulder,Monday,Low,None,1,NEED_DATE_PROMO,Direct,Available Inventory,,46.8
2026-03-09,215,Standard King,2,1,King,219.00,0.08,occupied,229.00,USD,Shoulder,Monday,Low,None,1,DIRECT_MEMBER,Direct,Leisure Transient,25,46.8
2026-03-09,216,Standard King,2,1,King,209.00,0.10,vacant,229.00,USD,Shoulder,Monday,Low,None,1,BAR,Direct,Available Inventory,,46.8
2026-03-09,217,Standard Two Queen,4,2,Two Queen,209.00,0.13,occupied,239.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,69,46.8
2026-03-09,218,Standard Two Queen,4,2,Two Queen,219.00,0.12,occupied,239.00,USD,Shoulder,Monday,Low,None,1,CORPORATE_NEGOTIATED,GDS,Corporate,37,46.8
2026-03-09,219,Standard Two Queen,4,2,Two Queen,219.00,0.10,vacant,239.00,USD,Shoulder,Monday,Low,None,1,BAR,Direct,Available Inventory,,46.8
2026-03-09,301,Standard Two Queen,4,2,Two Queen,209.00,0.13,occupied,239.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,69,46.8
2026-03-09,302,Standard Two Queen,4,2,Two Queen,209.00,0.13,occupied,239.00,USD,Shoulder,Monday,Low,None,1,OTA_PROMO,OTA,Leisure Transient,55,46.8
2026-03-09,303,Standard Two Queen,4,2,Two Queen,209.00,0.14,vacant,239.00,USD,Shoulder,Monday,Low,None,1,NEED_DATE_PROMO,Direct,Available Inventory,,46.8
